ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
7005,75,28959.47942922611,0.2654421518575244,1,1512,5670,3733,7891
7006,50,29953.35228584124,0.16741744323150198,1,468,6101,1726,7359
7007,70,28320.061192181773,0.07963817153898509,0,77,0,0,-77
7008,19,22124.593022923476,0.09495060455331941,1,421,10609,1500,11688
7009,70,24271.603956187275,0.18804077847835288,1,460,5941,2343,7824
7010,59,20193.10610965037,0.028789589700736886,1,212,11463,2063,13314
7011,23,51392.7689596795,0.051787983219994574,1,936,6673,1996,7733
7012,22,30767.044031587397,0.09544138419049472,1,67,5642,1470,7045
7013,48,21251.936356619073,0.23918968654260306,1,38,10080,3684,13726
7014,69,22603.16705867881,0.26189614359179814,1,160,18263,1669,19772
7015,41,23427.901419519992,0.029672471368061736,1,74,6900,1441,8267
7016,33,20218.192063068018,0.12181447101444079,1,299,7920,1979,9600
7017,29,54619.07524607309,0.05362257908329463,1,153,6534,1393,7774
7018,24,20362.347825351255,0.14636189128220908,1,730,9724,1671,10665
7019,23,20361.053856450533,0.12482584538380519,1,667,9139,1794,10266
7020,27,23204.092177859326,0.18513437289930215,1,545,6773,1744,7972
7021,27,21730.872592320186,0.1466492638221049,1,634,6033,1487,6886
7022,19,26952.77748681339,0.06581866553597288,0,97,0,0,-97
7023,47,28316.015197618417,0.02686732663449574,1,1323,5401,1733,5811
7024,18,23681.258525026886,0.2616251451915885,0,4,0,0,-4
7025,26,23623.110417020907,0.19885597329735583,1,1135,6037,1346,6248
7026,39,21312.938641205423,0.0710790175725755,1,154,11870,1461,13177
7027,18,33417.78099785646,0.3736281309494719,0,246,0,0,-246
7028,29,20374.59904411791,0.2949892906908072,1,769,11360,1639,12230
7029,24,20919.36944119689,0.057474059688781755,1,563,5561,1496,6494
7030,40,20642.129439458477,0.2170671033704167,1,665,5634,1601,6570
7031,45,23391.28681937118,0.25876321390726187,0,37,0,0,-37
7032,33,22817.200145726336,0.129238027643817,1,1636,6395,2400,7159
7033,29,104121.60613947883,0.029955602458726242,1,262,6861,2130,8729
7034,50,22417.637135570363,0.013793349743483991,1,355,6679,2119,8443
7035,25,26041.238989293553,0.016655904194064687,0,52,0,0,-52
7036,30,31264.08954078664,0.10552201915956579,1,938,8043,1394,8499
7037,62,22741.92871687589,0.001147657681290973,1,734,17815,1713,18794
7038,26,20325.591235374563,0.12380137811188822,0,128,0,0,-128
7039,21,24550.77131892838,0.34290914880873574,0,0,0,0,0
7040,18,38489.75504211423,0.17016930156933205,0,78,0,0,-78
7041,28,24315.685673843156,0.10905153205837345,1,311,11771,1422,12882
7042,30,21650.47775021715,0.030757616689833893,1,369,33967,1454,35052
7043,26,24755.599886116255,0.15668305184415227,1,680,5923,1735,6978
7044,58,32999.61214011225,0.071705063820473,1,111,7455,2105,9449
7045,69,23115.93506655696,5.662735425470457e-05,1,309,6286,2802,8779
7046,27,41453.77954784901,0.13523927157174084,0,14,0,0,-14
7047,26,36299.553941079685,0.09832791421218748,1,796,9128,1354,9686
7048,56,20939.704541731477,0.023503971313397345,1,494,12300,1602,13408
7049,56,25429.87121970663,0.14088450511405057,0,47,0,0,-47
7050,21,31277.24677882999,0.1261362659465936,1,102,7443,2098,9439
7051,25,57172.495631099046,0.15723231804567042,1,1104,5334,2532,6762
7052,53,23465.01685778341,0.20329287881739924,1,197,12734,1527,14064
7053,70,39025.05224811846,0.1066635229400261,1,285,5335,2971,8021
7054,66,31486.659417391707,0.1997926229572032,1,453,5439,1416,6402
7055,45,27624.431446589097,0.3494024306148486,1,71,5254,1975,7158
7056,19,21742.937958651608,0.020842005521195722,0,32,0,0,-32
7057,20,65348.69499239033,0.32981510052108687,0,5,0,0,-5
7058,35,56658.25210065018,0.011879771558655357,1,51,5833,1805,7587
7059,35,23404.43843912509,0.007892006786462515,1,68,16111,1403,17446
7060,46,26369.26952032411,0.2034682683907421,1,1745,8366,1823,8444
7061,20,32762.1556280494,0.07285164579699198,1,195,11214,1762,12781
7062,29,20173.100736642686,0.030810594101005558,1,248,14230,1862,15844
7063,23,192737.91419531868,0.07102936267452732,1,856,8778,1832,9754
7064,57,21974.301597504767,0.2226215239108621,1,250,5616,1366,6732
7065,52,40276.62526109773,0.028549726360708228,1,234,6721,1335,7822
7066,49,22660.915830980735,0.07380736907410469,1,787,8247,1364,8824
7067,18,24040.38216727641,0.21542392665747997,1,600,6296,1951,7647
7068,33,36695.38221456461,0.018816643906499467,1,294,8039,1513,9258
7069,55,20302.267054022617,0.2940874677508509,0,60,0,0,-60
7070,45,23992.689272512933,0.07659688949376502,1,259,6937,1796,8474
7071,26,22115.116688826405,0.08445018689492047,1,1295,7198,1571,7474
7072,35,21239.891837704272,0.12890701213972106,1,712,9854,1412,10554
7073,24,21368.93674634541,0.023566273006291945,1,1311,6163,1341,6193
7074,58,20731.563207035233,0.053642492024299576,1,1737,5851,1889,6003
7075,64,26605.703981551018,0.10829302981407514,0,132,0,0,-132
7076,70,30076.056049326184,0.04585611784413569,0,102,0,0,-102
7077,21,30067.237415790114,0.08085317020963823,1,1228,6448,1596,6816
7078,18,25916.474080555377,0.15433721930420852,0,8,0,0,-8
7079,37,20862.92959898487,0.12801647518040282,1,549,5480,1774,6705
7080,22,22745.903095676225,0.2916991315101325,1,753,5457,1344,6048
7081,72,23855.36629704756,0.25208729458209395,1,267,6275,1549,7557
7082,25,21977.303748450773,0.013694475817832483,1,318,7231,1531,8444
7083,45,39310.86359415652,0.0548333069158977,1,337,13979,1434,15076
7084,67,29166.690735757158,0.047239111990324545,1,72,5393,1816,7137
7085,22,39963.142424751546,0.055739471669602775,0,20,0,0,-20
7086,58,21933.214011816854,0.005114782518892944,1,334,6505,3708,9879
7087,50,20084.394618861836,0.0286118389049116,0,2,0,0,-2
7088,27,23464.948699621265,0.07407244146047992,0,73,0,0,-73
7089,22,29015.20754073013,0.2070315112893934,0,125,0,0,-125
7090,27,25389.621338841367,0.1864189950082219,1,273,10712,2458,12897
7091,22,21839.390263726782,0.17483688080464474,1,212,7418,1705,8911
7092,46,41651.25708456992,0.3010704012231362,1,96,7107,3466,10477
7093,30,35913.42411311255,0.14348949297699193,1,686,12845,1835,13994
7094,22,20277.662278126947,0.043449241478129584,1,147,5426,1855,7134
7095,24,31038.116086403683,0.013114711586587101,1,781,6690,1469,7378
7096,54,33999.38116047522,0.13459373183354242,0,13,0,0,-13
7097,22,25408.876062842704,0.20291952799288565,1,38,5368,2021,7351
7098,51,24657.623224014304,0.15079828398953707,1,1003,7332,2722,9051
7099,49,23301.376683289058,0.44284261317662044,1,112,5843,1466,7197
7100,38,21041.59289637264,0.17056182713782495,1,192,5779,1693,7280
7101,46,25793.404718797883,0.051922663758125404,1,499,9892,1566,10959
7102,28,38721.71874916475,0.12307518474835756,1,296,9078,5084,13866
7103,31,32599.59924061914,0.04601769327051579,1,75,9664,2448,12037
7104,47,20795.386980353906,0.01083747899573477,0,2,0,0,-2
7105,28,24333.684104845266,0.03461581850020482,1,606,5950,2377,7721
7106,24,21924.19338879831,0.18603703217463452,1,909,6725,1984,7800
7107,50,23028.8026408676,0.01560503746692195,1,410,7599,9483,16672
7108,43,20217.824299370663,0.09552524509368818,1,218,5934,1988,7704
7109,24,21008.0346839975,0.08723085730333151,1,162,11492,1463,12793
7110,24,29536.992432318246,0.06360943934960432,1,1730,5705,1442,5417
7111,30,30710.48219897213,0.02221932057158331,1,582,5858,1469,6745
7112,34,22408.48565304956,0.5812234899934435,0,153,0,0,-153
7113,43,20784.25702964891,0.22475177115263126,1,509,6316,2505,8312
7114,35,20097.301148393668,0.061779355917650866,1,1764,18093,1974,18303
7115,72,22768.415644698973,0.14708352047339585,0,43,0,0,-43
7116,18,24571.136564819084,0.07115279310019719,1,34,5249,1690,6905
7117,20,22902.658261456385,0.04519263048524309,1,67,6299,1920,8152
7118,49,51718.79716614005,0.37957387831950806,1,833,8953,1699,9819
7119,21,21387.048406986196,0.0681824515496828,0,42,0,0,-42
7120,42,22819.47854402189,0.04229532321199898,1,978,5308,2758,7088
7121,23,21031.306124910017,0.017880308068994842,1,41,16848,1452,18259
7122,37,24213.937056641276,0.05374403023536225,1,574,6382,2228,8036
7123,26,26588.935297840944,0.20558635006189943,0,63,0,0,-63
7124,52,25130.9406751412,0.003572370932929518,0,14,0,0,-14
7125,25,20080.379351840733,0.2222187094246296,0,11,0,0,-11
7126,61,23020.845557925586,0.0798911712207424,1,289,6972,1626,8309
7127,25,40389.09219825318,0.26000779428751797,1,591,14532,2045,15986
7128,72,25864.84231719624,0.17596932091095688,1,1002,5458,1616,6072
7129,18,23515.392771548784,0.13044586578773099,1,587,12188,1471,13072
7130,40,39037.974215377675,0.10672378749585741,0,50,0,0,-50
7131,37,26561.11342783583,0.07093507223415117,1,165,6317,2089,8241
7132,37,42247.03294589655,0.013501180327062707,0,64,0,0,-64
7133,55,21446.956764676357,0.6163941113232825,1,395,7014,1543,8162
7134,24,35449.231306516056,0.10711773916823103,1,396,15315,3869,18788
7135,30,31624.476299979222,0.11234084068377165,1,423,7994,1828,9399
7136,64,23346.010290954084,0.27317481010637074,1,157,6514,1593,7950
7137,27,41510.574355355115,0.1272144507262706,1,1056,6422,2034,7400
7138,31,22007.582399504878,0.011876665727905699,1,148,7220,3101,10173
7139,40,40143.65740215597,0.12207212563279123,0,23,0,0,-23
7140,75,39397.44908039601,0.38877669605862836,0,19,0,0,-19
7141,47,34824.65263257586,0.04309643147203744,1,575,9673,2115,11213
7142,60,20812.59109994106,0.12878933395084166,0,29,0,0,-29
7143,22,41534.78229267884,0.05520875614181406,1,179,18268,2415,20504
7144,20,42798.09866557817,0.03617105008684377,1,12,6480,1919,8387
7145,34,26170.560592530706,0.041016845004428426,0,76,0,0,-76
7146,22,22730.693279539657,0.058855133187864686,1,287,9371,1999,11083
7147,24,20618.426970923512,0.010056251819997015,1,741,7250,1530,8039
7148,35,24142.844948140882,0.033431749307062206,1,117,5448,3976,9307
7149,20,26289.874791352893,0.28521599686102156,0,48,0,0,-48
7150,73,22464.625034192526,0.02369794382324984,1,692,7678,1403,8389
7151,43,22669.22915393704,0.0015373398459187773,1,155,6995,2189,9029
7152,21,23476.511626192932,0.0025225141477227707,1,122,5674,1487,7039
7153,34,23049.56030379714,0.17120439003713755,0,3,0,0,-3
7154,29,23936.243935965624,0.05301293122383132,1,192,14924,1692,16424
7155,35,20006.897002130205,0.14933464681665426,1,276,5259,1400,6383
7156,44,22525.4488333987,0.24503555731403961,1,1365,6004,3776,8415
7157,26,20546.28581859678,0.1626099447701272,0,56,0,0,-56
7158,37,21322.53287690544,0.03328664482594465,1,240,8130,2048,9938
7159,28,31007.643775807435,0.03216416273712076,1,619,8101,1681,9163
7160,36,27413.76590153833,0.11074757706578729,0,13,0,0,-13
7161,19,24069.31250468062,0.15586242494213734,1,1192,11948,1339,12095
7162,20,25039.00136226015,0.11707864800360952,1,516,5746,1426,6656
7163,34,20662.933335519676,0.09274562219629799,1,540,5518,1705,6683
7164,27,25226.248075082607,0.03379316529015808,1,271,10099,1697,11525
7165,34,21975.825188918618,0.13723619602760065,1,1441,9796,1625,9980
7166,20,24075.397262450635,0.33138449002472914,1,419,11995,1426,13002
7167,45,30024.643143013553,0.36804110755251046,0,84,0,0,-84
7168,43,39445.104879218925,0.16859994105139814,1,1074,13840,1615,14381
7169,64,20770.001856269126,0.011115327600594803,1,1161,5365,1393,5597
7170,34,27187.332439574777,0.03719013869783742,1,1273,8153,1625,8505
7171,32,24804.010866610693,0.09660372228760501,0,64,0,0,-64
7172,51,20893.17265330928,0.045699099563392034,0,99,0,0,-99
7173,67,25822.90244094559,0.16555267833487886,0,48,0,0,-48
7174,34,28187.099107509002,0.20748926560116399,1,721,7425,1630,8334
7175,67,20545.948025478967,0.08775070420481405,1,1456,9091,1416,9051
7176,25,51852.092383692805,0.06358300821193426,1,117,15376,1335,16594
7177,61,21735.373187816233,0.21024433086129055,1,342,17994,1430,19082
7178,20,28396.709541337725,0.16801368554762874,1,140,25378,1732,26970
7179,31,28099.743845449953,0.03610759763790897,1,666,6516,1474,7324
7180,19,20231.699387884713,0.0024125500708696477,1,264,10141,3228,13105
7181,37,23424.40227024565,0.025586132119493097,0,3,0,0,-3
7182,65,43777.6509411297,0.11496805210357121,0,28,0,0,-28
7183,43,20437.148348195016,0.014181937141662698,1,411,11808,1425,12822
7184,61,40016.55951942119,0.03779702934277373,0,5,0,0,-5
7185,48,27037.912421680176,0.25019414423786285,1,102,12604,1545,14047
7186,52,21252.993876494063,0.533054545279267,0,36,0,0,-36
7187,27,31604.072053111322,0.1776481059407642,1,23,15468,1399,16844
7188,61,25790.275311543508,0.032625433339014145,1,383,7171,1898,8686
7189,62,27153.49899402974,0.10723092038418446,1,718,5329,1513,6124
7190,19,20936.08921403384,0.23423931479944984,1,87,9296,4516,13725
7191,54,25074.96903070929,0.3203627847861697,1,388,129287,6158,135057
7192,23,22687.29023129023,0.26700604475347123,1,679,7682,1591,8594
7193,21,24137.54552225302,0.08139868302934909,1,1043,5583,1510,6050
7194,49,22305.185380039347,0.0496909900048331,1,1062,7737,1470,8145
7195,33,24782.014242026195,0.04103126276946189,1,878,8337,2087,9546
7196,54,28828.644258248973,0.2584311835113034,0,14,0,0,-14
7197,43,35246.8291084686,0.08730100390770869,0,21,0,0,-21
7198,23,24708.914053440996,0.014514477732061616,0,39,0,0,-39
7199,21,25122.145643987165,0.061036956674880995,1,1913,5483,1639,5209
7200,51,29222.29837951691,0.0826250665711653,0,21,0,0,-21
7201,51,28090.43898717686,0.11522211614836703,1,637,6153,1410,6926
7202,34,75590.03363817306,0.09488563327341146,1,549,9990,2231,11672
7203,18,22151.281379273507,0.001639926679045454,1,669,10752,1439,11522
7204,28,20482.952677875666,0.12000894191421795,1,139,6118,1599,7578
7205,33,27496.467556317733,0.03586869406822815,1,1258,9182,2100,10024
7206,21,23815.86543984555,0.261676415114302,0,69,0,0,-69
7207,29,29180.636160278817,0.2114998794579356,1,502,7296,1754,8548
7208,52,29557.046244119432,0.006194696558507808,1,1576,7413,1756,7593
7209,28,20302.14095644505,0.011235649464977874,1,514,6423,1334,7243
7210,23,36087.77653720327,0.034358050134625125,1,2609,29177,3048,29616
7211,30,20971.86581831413,0.25239746080892655,1,441,17154,3138,19851
7212,31,23575.400777264924,0.0476420152997308,0,11,0,0,-11
7213,46,23699.049588749218,0.09068067249293837,1,177,6183,1540,7546
7214,38,23021.58245312588,0.0004073442675257707,1,603,10024,2945,12366
7215,43,23226.915654933437,0.22375105510133766,1,545,8137,3022,10614
7216,65,32271.59032495817,0.08899330748734843,1,445,6796,2814,9165
7217,31,35365.70453182393,0.29270360184664546,1,888,5728,2008,6848
7218,35,23990.970739333286,0.45556894515020785,1,379,9227,1843,10691
7219,67,21265.850835243924,0.1147357368427425,1,312,9633,1918,11239
7220,59,39657.28422527878,0.0501949732581836,1,580,7056,1345,7821
7221,56,30741.589130748387,0.11327056014242654,0,57,0,0,-57
7222,42,23780.507752063186,0.05752844638678384,1,542,9118,1403,9979
7223,24,58418.61779334155,0.17540482912985217,1,9,5374,1599,6964
7224,38,23738.82871522091,0.06193827565887376,1,806,5933,1761,6888
7225,26,26310.70859397825,0.11020902062195098,1,298,8991,3347,12040
7226,56,34975.337956605865,0.17222059494970327,0,48,0,0,-48
7227,25,24018.26314737366,0.08708104142027184,1,794,5243,1480,5929
7228,21,21357.858414478273,0.09203377687929495,0,63,0,0,-63
7229,34,56718.106579195424,0.04685624381384841,1,167,6718,1345,7896
7230,74,33191.798084912276,0.1304116352631354,1,24,10004,1499,11479
7231,30,22375.326973223702,0.03152579964486383,1,1596,6512,1437,6353
7232,29,25308.925393227426,0.012126004371973254,0,15,0,0,-15
7233,24,56776.57038529613,0.012317212375145358,1,115,6403,1392,7680
7234,74,22540.09251085084,0.020215528965225785,1,433,38403,1609,39579
7235,35,22570.17728263807,0.18886246293759776,1,1662,6109,1675,6122
7236,21,41417.579401251234,0.0280772288053477,0,48,0,0,-48
7237,33,25652.09007956145,0.1558963115391514,0,58,0,0,-58
7238,40,20288.847901348166,0.27366783904559094,1,1139,13101,1682,13644
7239,24,31561.15552546648,0.11335301559118344,1,427,12763,1497,13833
7240,37,23500.689973967557,0.024627048021663826,1,1199,10009,3265,12075
7241,75,20751.2424318094,0.1680103036713162,1,639,9096,2076,10533
7242,33,25205.486212930784,0.05975111777277737,1,140,6351,1888,8099
7243,20,33521.339111680085,0.04422412185574333,1,667,11578,1350,12261
7244,59,32100.587484491916,0.028230371662089825,1,418,8847,1538,9967
7245,42,23341.34499391091,0.04205303290100066,1,1087,12428,2192,13533
7246,75,23289.106105580573,0.03961124381785216,1,88,17577,1551,19040
7247,53,103218.55550518437,0.026088947821192355,1,1480,28386,1547,28453
7248,57,20422.46968246796,0.25829679637996833,0,9,0,0,-9
7249,29,23589.190980814245,0.24016087021680727,1,534,7020,1776,8262
7250,68,22446.28678848821,0.026261234596994743,1,25,7844,1586,9405
7251,67,23971.24309874882,0.2320654202738123,1,229,16696,1599,18066
7252,21,21096.312014778236,0.19819048445276966,1,21,11102,1435,12516
7253,30,23878.430591806526,0.358017554325022,0,3,0,0,-3
7254,29,30808.76329822829,0.22603125691948922,1,780,7507,2898,9625
7255,65,22538.331876568634,0.26253954292992887,1,546,7235,2161,8850
7256,47,42229.76738875357,0.3385121201978899,0,155,0,0,-155
7257,51,23942.414676091954,0.5369123183016653,1,257,5590,1364,6697
7258,22,23910.565894276922,0.09955083615527861,1,339,5289,1429,6379
7259,31,24143.773632215998,0.1496201290544666,1,112,8596,1724,10208
7260,36,26505.477567507744,0.05504530167867109,1,367,5870,2483,7986
7261,39,31799.35544019511,0.2078698950892795,0,18,0,0,-18
7262,39,31676.6233844626,0.29566930590911794,1,316,17039,1457,18180
7263,43,21762.22094311524,0.11235395520813614,1,303,21962,2154,23813
7264,51,21756.296561181614,0.09677104104989967,0,124,0,0,-124
7265,59,59946.11231576525,0.16865432392349994,1,128,80294,1403,81569
7266,67,21496.237036951374,0.07621465174628435,1,602,11393,1622,12413
7267,29,21096.281141706324,0.02625034927688267,1,580,18246,1946,19612
7268,20,20356.864838216745,0.09926219064105452,1,365,5506,1433,6574
7269,70,27588.64500897953,0.10331004673641941,0,5,0,0,-5
7270,60,45654.83690619834,0.006596193133192674,1,528,10352,1928,11752
7271,28,35691.50303994111,0.030113997360343415,1,855,8253,1392,8790
7272,32,21645.860307396848,0.11930217076272191,1,1034,8564,1346,8876
7273,21,29205.994106576138,0.023997224197190564,1,202,5784,1473,7055
7274,39,23988.518943597657,0.0819556549325418,1,579,10118,2881,12420
7275,63,54574.80518252086,0.079948881932585,1,1022,51679,1541,52198
7276,66,35479.51008567074,0.02328819906149452,1,116,7398,2378,9660
7277,29,21813.30111651324,0.1536658823955585,1,638,5335,1477,6174
7278,23,24180.965859717042,0.18835833328349802,1,101,11667,1476,13042
7279,35,23065.913254803258,0.06578221687768981,1,187,5646,1933,7392
7280,60,32969.28331926511,0.15580520389568875,1,993,6653,2854,8514
7281,22,20177.39861741734,0.038141155520710464,1,37,5879,1562,7404
7282,65,24970.99308379026,0.10349070368094615,0,59,0,0,-59
7283,25,48283.85623767146,0.01638566334010649,0,3,0,0,-3
7284,34,27075.70644568093,0.09908670206543617,1,429,7735,1824,9130
7285,48,23082.20517629046,0.4155806097817699,0,144,0,0,-144
7286,72,23154.268809310237,0.07781170027747757,1,259,6178,1997,7916
7287,68,23620.301013298722,0.21159175013783912,0,31,0,0,-31
7288,70,78385.52156327492,0.024203949131112724,0,16,0,0,-16
7289,44,50928.87296091451,0.05814039531597363,1,474,23936,1563,25025
7290,34,21850.410502642808,0.048512797122326826,1,488,6256,1359,7127
7291,19,40474.677524725594,0.07078740199228434,1,129,5911,1534,7316
7292,19,25667.320158670376,0.02562001859821011,1,1233,7489,2411,8667
7293,35,32761.6099980476,0.1457907167984877,0,42,0,0,-42
7294,40,24360.06893409998,0.19162859246146352,1,531,21475,1571,22515
7295,42,33772.55946391581,0.007393414217500614,1,624,9569,1429,10374
7296,22,27127.152934727706,0.01163727311823017,1,371,16852,1363,17844
7297,31,22314.56643519174,0.11211409352495327,1,133,11459,1826,13152
7298,23,25128.193170712097,0.14706853671089717,1,213,7705,1984,9476
7299,26,28334.828093749973,0.01587444938424202,1,1022,8643,1421,9042
7300,30,26372.86963877235,0.08429206431547744,1,333,7782,2821,10270
7301,65,82031.27551891569,0.02248686309783684,1,941,5365,1338,5762
7302,44,32848.70059288715,0.1882380568435579,0,21,0,0,-21
7303,47,23083.646250204063,0.1217518408366662,1,316,10723,1361,11768
7304,48,23072.23021145091,0.024252252719185272,0,126,0,0,-126
7305,21,25419.21196423579,0.15980364456359444,1,637,5675,1560,6598
7306,62,33873.8633833014,0.16539760107086943,0,89,0,0,-89
7307,36,21683.508069634983,0.0809162111610945,1,100,7353,1822,9075
7308,18,25677.962336437955,0.12630352754014196,1,121,11663,2625,14167
7309,45,27565.78485146318,0.05671335809882246,1,95,6760,2709,9374
7310,33,22713.067110399705,0.2594062809043679,1,166,6200,1631,7665
7311,33,24386.810915602236,0.13729914557337095,0,85,0,0,-85
7312,20,20007.55515649996,0.07847252822982631,1,382,5742,1433,6793
7313,60,32322.933014323717,0.14136673675759995,0,78,0,0,-78
7314,52,34730.89743066105,0.036487734443768745,1,825,15923,1432,16530
7315,44,36887.16061764914,0.14450792300141668,1,863,11136,2428,12701
7316,73,22598.566895071963,0.0029041233562015546,1,291,6961,1365,8035
7317,37,24296.28307091928,0.23770317667056362,1,342,6909,1363,7930
7318,74,20145.893742990767,0.2954751249741661,0,50,0,0,-50
7319,23,27290.53202350141,0.11174807970574002,0,10,0,0,-10
7320,22,53666.5712318671,0.06357077016223274,1,1256,7959,1721,8424
7321,21,27771.709619421217,0.007168969203355776,1,99,59648,2488,62037
7322,37,20326.661786369474,0.005954790665762152,1,908,6023,2658,7773
7323,54,24372.30798420749,0.13278524102974074,1,723,9214,1849,10340
7324,29,26970.6839478302,0.17290916102982595,1,686,7341,1340,7995
7325,18,21213.321492618106,0.07874645086238254,1,356,5377,1516,6537
7326,31,27593.592599180643,0.0004376717704272511,1,292,7896,1450,9054
7327,38,22498.29466541507,0.03135810153447149,0,102,0,0,-102
7328,58,42113.997737984006,0.150436476783459,1,1393,14214,1418,14239
7329,65,34331.650148502296,0.008600168667595425,0,21,0,0,-21
7330,18,60366.062742087255,0.036882100441484475,1,648,5665,1707,6724
7331,26,20084.70251361733,0.11014084298566128,1,1384,8155,1572,8343
7332,56,21849.146551799342,0.03497008877327131,0,12,0,0,-12
7333,40,25023.00566197738,0.1299089772295041,1,241,7014,1737,8510
7334,30,20156.083025299624,0.11805474724619294,0,23,0,0,-23
7335,18,28950.578220873613,0.5158627570404567,1,71,14634,2228,16791
7336,49,28358.289447796564,0.19164756033815528,0,21,0,0,-21
7337,33,25975.77003428293,0.07322494440422846,0,27,0,0,-27
7338,29,24159.69834777399,0.21443339456423754,1,244,15437,1802,16995
7339,25,37030.690518277814,0.004883449175470002,0,19,0,0,-19
7340,42,30808.511475012132,0.14474723758002456,1,122,8706,1430,10014
7341,50,33876.45773009275,0.13372483078998984,1,269,8945,2080,10756
7342,39,20817.702471230885,0.10193562436049956,1,330,6697,1429,7796
7343,41,23217.809141938455,0.1915482213780384,0,39,0,0,-39
7344,28,25523.87451521274,0.04301916013908709,0,8,0,0,-8
7345,20,25820.862398486755,0.09413961241066536,0,8,0,0,-8
7346,56,21104.51264857928,0.21517413964944085,1,726,5772,2430,7476
7347,38,20098.363101434377,0.1958061971922844,0,0,0,0,0
7348,26,22908.514209859368,0.09970232609980641,1,1248,5632,1882,6266
7349,54,72929.6115218731,0.025825261789983612,0,60,0,0,-60
7350,44,70617.31478513077,0.05505784644867322,1,143,6568,2320,8745
7351,36,26015.05733756479,0.20056137319936373,1,1322,6525,2378,7581
7352,38,20759.688685103978,0.10524819199942143,1,82,8888,5681,14487
7353,25,31245.145247552104,0.002220432512198365,1,359,7083,1963,8687
7354,37,121672.62491910822,0.15819566055293363,1,285,5257,1838,6810
7355,30,33394.859073224696,0.038949368509367546,1,41,6225,2691,8875
7356,20,38143.475670525404,0.014513542460181614,1,923,18832,3003,20912
7357,74,22377.46914615105,0.22233164755659807,1,185,6401,1359,7575
7358,57,45411.38586114302,0.2864182784989928,1,221,6305,2625,8709
7359,18,21350.29422172329,0.3755002778308842,0,71,0,0,-71
7360,28,30771.836515419916,0.20959910325989017,1,1140,11370,3544,13774
7361,34,21084.72585634732,0.25422715000417123,0,23,0,0,-23
7362,71,26630.567054761457,0.0034578905049980953,1,164,8980,2484,11300
7363,39,26964.805918874117,0.08842647325141756,1,471,5538,1373,6440
7364,27,28375.117887103457,0.15975738668580666,1,351,17033,2423,19105
7365,34,28763.138031593884,0.05246641531307166,1,1034,6184,1460,6610
7366,44,42146.81466424781,0.3803343417520897,1,481,5853,1706,7078
7367,42,43685.92088944571,0.05527853323557819,1,423,7167,1387,8131
7368,26,24511.628759302388,0.05190001054579678,1,2780,6904,2398,6522
7369,34,33340.36642283874,0.018851000356593615,1,334,6054,2139,7859
7370,27,32601.926949303263,0.23294459545051194,1,874,9202,2158,10486
7371,30,34312.76204642971,0.0014925292861308259,1,1259,6145,19627,24513
7372,18,44610.10189590396,0.0030562006318921916,1,383,14615,1991,16223
7373,39,28379.793101836447,0.05399245546303125,1,419,11079,1713,12373
7374,26,42823.09464757842,0.1187066619365082,1,270,5255,1459,6444
7375,37,20875.901239249288,0.04441520930432588,0,0,0,0,0
7376,21,26548.74530838162,0.15338815963043043,0,7,0,0,-7
7377,34,24771.945529283123,0.15942512681675228,0,189,0,0,-189
7378,18,22521.751101970072,0.15394432824179685,0,11,0,0,-11
7379,54,31583.254201900156,0.5559267894295733,0,100,0,0,-100
7380,67,26642.141636515666,0.14870785103344056,0,197,0,0,-197
7381,20,25724.495918069286,0.08923252068867081,1,998,5283,1876,6161
7382,73,20018.577532663687,0.06140141548541208,1,121,7688,1539,9106
7383,61,43838.89523114239,0.13876332378610517,0,110,0,0,-110
7384,33,23362.59750722837,0.10871439254541747,1,528,5491,1365,6328
7385,26,68921.97838620015,0.045651630878175926,1,121,5273,3254,8406
7386,60,21579.735705250696,0.029417056616071587,1,886,9956,1378,10448
7387,27,47975.84602473705,0.014232356118074843,1,234,6945,2201,8912
7388,19,39637.33377724887,0.023255100464439064,1,1115,7640,1726,8251
7389,52,32839.10102962555,0.20059514728916122,0,10,0,0,-10
7390,28,34582.8153630227,0.05924706822686257,0,74,0,0,-74
7391,72,22262.278571867413,0.04165468878624159,1,648,6990,2007,8349
7392,40,58428.19048918511,0.14354832178375007,1,86,5841,1925,7680
7393,23,26129.483080663733,0.05721663768003868,1,1129,7414,1530,7815
7394,24,21597.717783545544,0.05087969135389117,0,52,0,0,-52
7395,63,46875.37424190849,0.07175356548484883,1,268,17037,1964,18733
7396,18,20666.29942527374,0.02989853103770849,1,489,6575,1875,7961
7397,18,20281.809843870487,0.03889335622218359,1,780,5491,1441,6152
7398,46,23523.52382848128,0.09104041991226335,1,458,7935,2064,9541
7399,25,20360.42192375608,0.2343990603309299,1,109,5644,1344,6879
7400,60,24279.72956067714,0.0805558309081167,1,190,6153,1986,7949
7401,54,26207.145935182954,0.06835404256519043,1,428,5808,1553,6933
7402,35,23377.953584003815,0.19794256055486964,0,28,0,0,-28
7403,32,22572.625509747744,0.0642032742443715,1,1190,5712,1396,5918
7404,40,28753.77036015142,0.3210317620543742,0,13,0,0,-13
7405,68,20079.431910393305,0.07391668244168982,1,549,31819,1805,33075
7406,58,22671.253754201218,0.11276008304055694,1,209,5674,1471,6936
